,id,check-in,check-out,titulo,titulo_2,atributo_1,atributo_2,atributo_3,atributo_4,atributo_5,atributo_6,atributo_7,atributo_8,avaliação,comentários,preço,preço_total,superhost
169,41904559,2021-03-12,2021-03-14,Apartamento inteiro em Santos,Book Santos - Unlimited 2111 -Moderno c/ Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Secadora,4.92,26,383,896,Raridade
170,16205062,2021-03-26,2021-03-28,Apartamento inteiro em Santos,APARTAMENTO PERFEITO PARA LAZER EM SANTOS,4 hóspedes,1 quarto,3 camas,1 banheiro,Elevador,Estacionamento gratuito,Vista para o mar,Cozinha,4.69,32,171,342,Novo preço mais baixo
171,40067438,2021-03-26,2021-03-28,Apartamento inteiro em Boqueirão,Apto. Kitnet Boqueirão - 100m da praia,4 hóspedes,Estúdio,2 camas,1 banheiro,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.94,18,128,365,Novo preço mais baixo
172,22135736,2021-03-26,2021-03-28,Apartamento inteiro em Itararé,Apto para momentos inesquecíveis em São Vicente,6 hóspedes,2 quartos,3 camas,2 banheiros,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.89,106,195,559,Raridade
173,41904559,2021-03-19,2021-03-21,Apartamento inteiro em Santos,Book Santos - Unlimited 2111 -Moderno c/ Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.92,26,383,896,Raridade
174,39322670,2021-03-19,2021-03-21,Apartamento inteiro em José Menino,Lazer na praia,4 hóspedes,2 quartos,3 camas,1 banheiro,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,5.0,25,194,388,Novo preço mais baixo
175,31436143,2021-03-19,2021-03-21,Apartamento inteiro em Santos,BOOK SANTOS - Unlimited 1710 - Beira Mar c/ vista,4 hóspedes,1 quarto,2 camas,1 banheiro,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.89,35,356,841,Raridade
176,16454570,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Simplicidade próximo à praia.,5 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Self check-In,Elevador,Vista para o mar,4.88,34,144,388,Novo preço mais baixo
177,44642259,2021-03-05,2021-03-07,Apartamento inteiro em Guilhermina,"Apto c/vista pro Mar Praia Grande, 2 vagas garagem",6 hóspedes,2 quartos,7 camas,3 banheiros,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.96,24,248,616,Novo preço mais baixo
178,22902214,2021-03-19,2021-03-21,Apartamento inteiro em Ponta da Praia,1 Dorm. Top com vista na Ponta da Praia em Santos,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.70,97,295,719,Raridade
179,42604902,2021-03-26,2021-03-28,Apartamento inteiro em Itararé,"Ap em flat, Frente Praia, Comodidades, Dormem 5",5 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.87,23,180,439,Novo preço mais baixo
180,47517305,2021-03-26,2021-03-28,Apartamento inteiro em Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4 hóspedes,1 quarto,1 cama,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.71,7,356,841,Raridade
181,22902214,2021-03-26,2021-03-28,Apartamento inteiro em Ponta da Praia,1 Dorm. Top com vista na Ponta da Praia em Santos,4 hóspedes,1 quarto,2 camas,1 banheiro,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.70,97,295,719,Raridade
182,46070466,2021-03-05,2021-03-07,Apartamento inteiro em Boqueirão,Apartamento no Boqueirão (Santos)  próximo a praia,3 hóspedes,1 quarto,1 cama,1 banheiro e meio,Ar-condicionado,Estacionamento gratuito,Vista para o mar,Cozinha,4.75,4,171,502,Novo preço mais baixo
183,41477427,2021-03-05,2021-03-07,Quarto inteiro em Pitangueiras,Suíte Guarujá apto Frente Mar 1,9 hóspedes,1 quarto,4 camas,1 banheiros privado,Wi-Fi,Self check-In,Elevador,Permitido animais,4.97,32,193,386,Novo preço mais baixo
184,7648873,2021-03-05,2021-03-07,Condomínio inteiro em Ilha Porchat,Ilha Porchat/S.Vicente-2 dorm- Linda vista- wi-fi,6 hóspedes,2 quartos,3 camas,2 banheiros,Wi-Fi,Vista para as águas,Elevador,Estacionamento gratuito,4.90,30,138,445,Novo preço mais baixo
185,40844259,2021-03-26,2021-03-28,Apartamento inteiro em Santos,Book Santos - Unlimited  1611  Vista Mar,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.89,18,356,841,Raridade
186,41493308,2021-03-05,2021-03-07,Loft inteiro em Ponta da Praia,Apartamento na Ponta da Praia em Santos com Wifi,4 hóspedes,1 quarto,2 camas,1 banheiro,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.63,8,111,342,Raridade
187,47031517,2021-03-26,2021-03-28,Loft inteiro em Gonzaga,LOFT SANTOS GONZAGA,2 hóspedes,1 quarto,2 camas,1 banheiro e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,17,185,370,Raridade
