,Mes,Número Banheiros,Número Camas,Número Comentários,Número Hóspedes,Taxa,Semana_do_ano,Jacuzzi,Academia,Secadora,Localização,Piscina,Permitido animais,Preço/Noite
965,2,1,1,28,5,60.0,8,0,0,0,0.0009503444998812071,0,0,294.0
966,3,2,4,5,6,60.0,12,0,0,0,0.0137799952482775,1,0,240.0
967,1,1,1,20,6,60.0,4,0,0,0,0.03183654074602043,0,0,183.0
968,3,1,2,51,4,39.5,11,0,1,0,0.057020669992872426,0,0,263.0
969,3,1,2,71,6,30.0,10,0,0,0,0.05203136136849608,0,0,187.0
970,4,1,1,12,6,30.0,17,0,0,0,0.007840342124019958,1,0,222.0
971,2,1,3,3,4,29.5,7,0,0,0,0.01805654549774293,1,0,226.0
972,3,3,4,4,8,109.5,10,0,0,0,0.004989308624376337,0,0,245.0
973,2,1,2,19,6,70.0,7,0,0,0,0.03183654074602043,0,0,181.0
974,2,1,1,15,2,70.0,6,0,0,0,0.015205511998099313,0,0,147.0
975,3,2,8,7,10,0.0,11,0,0,0,0.0030886196246139226,1,0,351.0
976,2,3,5,65,8,75.0,6,0,0,0,0.0009503444998812071,0,0,410.0
977,4,1,2,82,4,75.0,14,0,0,0,0.057020669992872426,0,0,343.0
978,3,1,1,20,2,75.0,12,0,1,0,0.0033262057495842237,1,0,103.0
979,2,1,3,5,2,12.5,7,0,0,0,0.029698265621287717,0,0,167.0
980,3,1,2,32,4,59.5,9,0,0,0,0.08885721073889286,0,0,226.0
981,2,1,3,78,6,55.0,7,0,0,0,0.02946067949631741,0,0,213.0
982,4,2,7,50,8,0.0,15,0,0,0,0.057020669992872426,0,0,194.0
983,3,1,1,68,4,59.5,10,0,0,0,0.00974103112378237,1,0,237.0
984,4,1,1,44,5,67.0,15,0,0,0,0.033499643620812536,0,0,212.0
985,4,1,2,16,4,40.0,13,0,0,0,0.02066999287241625,0,0,365.0
986,2,2,3,10,4,84.5,8,0,0,0,0.0066524114991684475,1,0,412.0
987,3,3,4,34,10,74.9999999999999,12,0,0,0,0.005939653124257543,1,0,581.0
988,2,1,3,55,4,44.5,8,0,0,0,0.0016631028747921119,0,0,211.0
989,3,1,2,63,6,75.0,9,0,0,0,0.015443098123069612,0,1,136.0
990,3,1,2,71,6,30.0,11,0,0,0,0.05203136136849608,1,0,187.0
991,3,1,3,137,4,0.0,11,0,0,0,0.0023758612497030173,0,1,82.0
992,3,2,2,137,4,44.5,12,0,0,0,0.08885721073889286,0,0,155.0
993,2,1,1,23,6,40.0,8,0,0,0,0.0019006889997624141,0,0,234.0
994,3,3,3,21,5,99.5,11,0,0,0,0.0019006889997624141,1,0,528.0
995,3,1,2,11,2,34.5,10,0,0,0,0.033499643620812536,0,0,108.0
996,2,1,6,128,4,46.0,7,0,0,0,0.02946067949631741,0,1,202.0
997,2,1,1,24,4,65.0,8,1,0,0,0.06319790924210028,0,0,344.0
998,3,3,10,52,12,0.0,12,0,0,0,0.002138275124732716,1,0,713.0
999,1,1,0,87,4,0.0,4,0,0,1,0.0076027559990496565,0,0,331.0
1000,3,1,2,51,4,39.5,11,0,0,0,0.057020669992872426,0,0,263.0
1001,2,1,1,3,2,29.5,8,0,0,0,0.01805654549774293,1,0,158.0
1002,4,1,1,24,4,65.0,16,1,0,0,0.06319790924210028,0,0,327.0
1003,2,1,4,6,5,65.0,7,0,0,0,0.0066524114991684475,1,0,513.0
1004,3,1,4,107,3,47.0,9,0,0,0,0.08885721073889286,0,0,144.0
1005,2,1,4,9,4,47.0,6,0,0,0,0.018294131622713237,0,1,206.0
1006,3,2,7,31,10,67.0,12,0,0,0,0.005939653124257543,0,0,575.0
1007,3,1,2,26,2,49.5,9,0,0,0,0.06319790924210028,0,0,156.0
1008,3,1,2,41,4,90.0,10,0,0,0,0.033499643620812536,0,0,259.0
1009,2,2,2,20,6,90.0,8,0,0,0,0.015443098123069612,1,0,275.0
1010,3,1,2,31,3,0.0,12,0,0,0,0.002613447374673319,0,1,194.0
1011,3,2,4,115,7,82.0,9,0,0,0,0.012116892373485387,1,0,340.0
1012,2,3,3,16,6,75.0,7,0,0,0,0.002613447374673319,0,0,330.0
1013,2,1,1,60,2,42.5,8,0,1,0,0.004514136374435733,1,0,99.0
1014,3,1,1,24,6,0.0,11,0,0,0,0.04276550249465432,0,0,228.0
1015,4,1,3,70,4,30.0,15,0,0,0,0.04276550249465432,1,0,187.0
1016,3,1,3,36,3,40.0,12,0,0,0,0.02257068187217866,0,0,211.0
1017,2,2,9,7,12,50.0,8,0,0,0,0.009028272748871463,1,0,338.0
1018,2,2,2,30,6,99.5,7,0,0,0,0.0016631028747921119,1,0,585.0
1019,2,1,1,17,2,50.0,7,0,1,1,0.0002375861249703017,0,0,205.0
1020,2,1,2,3,6,24.5,7,0,0,0,0.015443098123069612,0,0,164.0
1021,3,4,7,10,6,85.0,12,0,0,0,0.00047517224994060353,0,1,240.0
1022,3,1,2,17,4,24.5,12,0,0,0,0.0011879306248515089,1,0,272.0
1023,3,1,6,39,6,24.5,10,0,0,0,0.009978617248752672,0,0,103.0
1024,4,1,2,45,3,0.0,14,0,0,0,0.015443098123069612,0,0,148.0
1025,1,1,4,105,4,0.0,4,0,0,0,0.026847232121644096,0,0,371.0
1026,3,1,4,34,4,50.0,12,0,0,0,0.02257068187217866,1,0,258.0
1027,3,2,4,15,5,75.0,12,0,0,0,0.057020669992872426,0,0,250.0
1028,4,1,2,5,4,74.5,16,0,0,0,0.026847232121644096,0,1,222.0
1029,3,1,1,4,3,55.0,12,0,1,0,0.05203136136849608,0,0,348.0
1030,2,2,3,11,6,75.0,8,0,0,0,0.02946067949631741,0,0,239.0
1031,3,1,1,33,4,64.5,9,0,0,1,0.010453789498693276,0,0,215.0
1032,2,1,3,29,6,12.0,8,0,0,0,0.014492753623188406,0,1,139.0
1033,3,2,3,33,5,12.0,11,0,0,0,0.057020669992872426,1,0,314.0
1034,3,1,3,65,3,40.0,11,0,0,0,0.02257068187217866,0,0,211.0
1035,2,1,1,121,3,0.0,7,0,0,0,0.0009503444998812071,1,0,147.0
1036,1,1,1,117,4,13.0,4,0,0,0,0.033499643620812536,0,1,139.0
1037,4,1,4,41,4,30.0,14,0,0,0,0.04276550249465432,1,0,187.0
1038,3,1,2,35,3,25.0,12,0,0,0,0.01805654549774293,1,0,162.0
1039,4,1,2,9,4,67.0,14,0,0,0,0.06319790924210028,0,0,181.0
1040,2,2,8,7,10,0.0,8,0,0,0,0.0030886196246139226,1,0,348.0
1041,2,1,1,123,2,42.5,8,0,1,0,0.004514136374435733,1,0,94.0
1042,3,1,6,3,6,49.5,10,0,0,0,0.0023758612497030173,0,1,213.0
1043,2,1,6,3,6,49.5,8,0,0,0,0.0023758612497030173,0,1,128.0
1044,3,1,1,36,4,29.5,9,0,0,0,0.05203136136849608,0,0,176.0
1045,2,1,2,10,4,67.0,7,0,0,0,0.06319790924210028,0,0,193.0
1046,4,1,1,7,4,64.5,15,0,0,0,0.057020669992872426,1,0,356.0
1047,3,1,6,4,5,64.5,10,0,0,0,0.026847232121644096,0,0,181.0
1048,3,1,4,22,5,40.0,11,0,0,0,0.05203136136849608,0,0,120.0
1049,1,1,1,15,4,50.0,4,0,0,0,0.02066999287241625,0,0,264.0
1050,3,1,6,6,6,49.5,10,0,0,0,0.026847232121644096,1,0,136.0
1051,2,1,2,10,2,75.0,8,0,0,0,0.0002375861249703017,1,0,216.0
1052,2,1,3,75,4,25.0,7,0,0,0,0.0035637918745545258,0,1,106.0
1053,2,2,3,36,5,22.0,7,0,0,0,0.0009503444998812071,0,0,209.0
1054,3,2,3,6,5,65.0,10,0,0,0,0.05203136136849608,0,0,294.0
1055,3,1,1,32,2,65.0,10,0,0,0,0.0009503444998812071,1,0,174.0
1056,3,2,5,11,6,67.5,9,0,0,0,0.0019006889997624141,0,1,192.0
1057,3,3,6,24,10,44.5,10,0,0,0,0.0023758612497030173,0,0,292.0
1058,3,2,3,11,6,74.5,12,0,0,0,0.02946067949631741,0,1,245.0
1059,3,2,3,10,6,59.5,12,0,0,0,0.0035637918745545258,1,0,357.0
1060,2,2,4,11,8,84.9999999999999,6,0,0,0,0.04276550249465432,1,0,811.0
1061,1,1,1,30,3,34.5,4,0,0,0,0.00688999762413875,1,0,117.0
1062,3,1,2,6,4,24.5,12,0,0,0,0.004989308624376337,0,0,118.0
1063,3,1,1,41,2,55.0,12,0,0,0,0.033499643620812536,0,0,139.0
1064,3,3,6,24,10,44.5,10,0,0,0,0.0023758612497030173,0,0,292.0
1065,3,1,3,97,4,40.0,11,0,0,0,0.004989308624376337,0,0,188.0
1066,4,1,4,41,4,30.0,16,0,0,0,0.04276550249465432,1,0,187.0
1067,3,2,7,31,10,67.0,11,0,0,0,0.005939653124257543,1,0,575.0
1068,2,2,2,16,4,99.5,8,0,0,0,0.04276550249465432,0,0,243.0
1069,2,1,1,32,5,62.5,8,0,0,0,0.0071275837491090515,1,0,240.0
1070,3,1,6,38,6,62.5,10,0,0,0,0.009978617248752672,0,0,103.0
1071,2,1,3,14,4,62.5,8,0,0,0,0.0007127583749109052,0,0,214.0
1072,4,1,4,41,4,30.0,16,0,0,0,0.04276550249465432,0,0,187.0
1073,3,1,3,53,4,40.0,12,0,0,0,0.0137799952482775,0,0,188.0
1074,3,1,2,41,4,90.0,10,0,0,0,0.033499643620812536,0,0,259.0
1075,3,2,7,31,10,67.0,9,0,0,0,0.005939653124257543,1,0,575.0
1076,3,1,3,35,6,44.5,12,0,0,0,0.006177239249227845,0,1,156.0
1077,2,1,2,10,5,75.0,8,0,0,0,0.0066524114991684475,1,0,387.0
1078,3,3,7,8,10,49.5,11,0,0,0,0.0011879306248515089,1,0,464.0
1079,2,1,3,18,4,75.0,7,0,0,1,0.0009503444998812071,0,0,636.0
1080,2,1,2,4,4,50.0,6,0,0,0,0.057020669992872426,0,0,291.0
1081,3,1,3,269,4,0.0,11,0,0,0,0.01235447849845569,0,0,123.0
1082,3,1,2,6,4,69.5,12,0,0,0,0.0011879306248515089,0,1,105.0
1083,3,1,2,43,4,0.0,10,0,0,0,0.01876930387265384,0,0,160.0
1084,2,1,2,84,4,0.0,7,0,0,0,0.018294131622713237,0,1,160.0
1085,3,1,2,23,4,55.0,12,0,0,0,0.02066999287241625,0,0,236.0
1086,1,1,1,84,4,59.5,4,0,0,0,0.06319790924210028,0,1,171.0
1087,3,1,1,27,4,65.0,9,0,0,0,0.06319790924210028,1,0,344.0
1088,3,1,3,98,4,40.0,10,0,0,0,0.004989308624376337,0,1,188.0
1089,3,1,1,168,4,0.0,12,0,0,0,0.057020669992872426,1,0,234.0
1090,2,1,3,30,8,75.0,7,0,0,0,0.012116892373485387,0,0,522.0
1091,2,2,6,37,6,49.5,8,0,0,0,0.0009503444998812071,0,1,236.0
1092,1,1,1,84,4,59.5,4,0,0,0,0.06319790924210028,0,0,171.0
1093,3,1,1,24,6,0.0,12,0,0,0,0.04276550249465432,0,0,228.0
1094,3,1,2,27,4,24.5,10,0,0,0,0.01805654549774293,1,0,174.0
1095,3,1,3,55,4,44.5,9,0,0,0,0.0016631028747921119,0,0,211.0
1096,4,1,2,3,4,64.5,15,0,0,0,0.06319790924210028,0,0,410.0
1097,2,2,6,5,8,45.0,7,0,0,0,0.0019006889997624141,1,0,269.0
1098,3,1,1,5,2,29.5,9,0,0,0,0.01805654549774293,1,0,158.0
1099,3,2,9,3,6,29.5,9,0,0,0,0.0016631028747921119,0,0,183.0
1100,3,1,3,35,6,44.5,11,0,0,0,0.006177239249227845,0,0,161.0
1101,3,2,2,8,4,64.5,10,0,0,0,0.0009503444998812071,1,0,523.0
1102,4,1,1,24,4,0.0,13,0,0,0,0.06319790924210028,0,0,257.0
1103,4,1,3,28,6,12.0,14,0,0,0,0.014492753623188406,0,1,128.0
1104,3,1,3,17,4,24.5,10,0,0,0,0.029698265621287717,0,1,124.0
1105,2,1,1,67,2,57.5,8,0,0,1,0.010453789498693276,0,0,259.0
1106,2,2,7,17,10,75.0,6,0,0,0,0.0076027559990496565,0,0,296.0
1107,2,1,1,5,4,14.5,7,0,0,0,0.057020669992872426,0,0,345.0
1108,2,1,4,15,5,49.5,8,0,0,0,0.00546448087431694,1,0,350.0
1109,4,1,1,41,2,54.5,13,0,0,0,0.033499643620812536,0,0,145.0
1110,3,1,3,8,6,39.5,12,0,0,0,0.0035637918745545258,0,0,149.0
1111,3,1,4,79,6,39.5,10,0,1,0,0.01876930387265384,0,0,149.0
1112,4,1,5,71,8,55.0,14,0,0,0,0.08885721073889286,0,0,173.0
1113,3,1,1,112,2,32.5,10,0,0,0,0.010453789498693276,0,1,130.0
1114,3,1,1,12,2,34.5,11,0,0,0,0.05203136136849608,0,0,108.0
1115,3,2,2,54,6,69.0,10,0,0,0,0.05203136136849608,1,0,226.0
1116,4,1,3,38,4,69.0,16,0,0,0,0.0014255167498218105,1,0,206.0
1117,3,2,4,40,6,39.5,12,0,0,0,0.026847232121644096,0,0,191.0
1118,3,2,2,50,6,70.0,10,0,0,0,0.011879306248515086,1,0,221.0
1119,4,1,2,14,4,70.0,13,0,0,0,0.02066999287241625,0,0,127.0
1120,3,3,7,25,6,60.0,9,0,0,0,0.03183654074602043,0,0,248.0
1121,3,3,7,26,6,60.0,10,0,0,0,0.03183654074602043,0,0,248.0
1122,3,1,1,227,2,64.0,12,0,1,0,0.0002375861249703017,0,0,100.0
1123,2,1,3,40,4,64.0,8,0,0,1,0.02066999287241625,0,0,135.0
1124,3,1,3,31,4,0.0,12,0,0,0,0.04276550249465432,1,0,226.0
1125,2,1,3,6,4,75.0,6,0,0,0,0.01235447849845569,0,0,239.0
1126,2,2,3,36,5,22.0,8,0,0,0,0.0009503444998812071,0,0,209.0
1127,1,1,1,117,4,13.0,4,0,0,0,0.033499643620812536,0,1,139.0
1128,2,1,3,17,4,13.0,7,0,0,0,0.0007127583749109052,0,0,109.0
1129,3,1,2,32,3,13.0,10,0,0,0,0.015205511998099313,0,0,149.0
1130,3,1,1,24,4,65.0,12,0,0,0,0.06319790924210028,0,0,327.0
1131,2,1,2,15,9,65.0,7,0,0,0,0.01069137562366358,0,0,185.0
1132,2,1,3,27,4,40.0,7,0,0,0,0.03183654074602043,1,0,131.0
1133,3,1,2,51,4,39.5,9,0,1,0,0.057020669992872426,0,0,263.0
1134,3,2,6,18,6,39.5,11,0,0,0,0.01876930387265384,0,0,200.0
1135,2,1,3,3,4,60.0,6,0,0,0,0.0071275837491090515,1,0,328.0
1136,3,1,3,32,4,0.0,12,0,0,0,0.04276550249465432,0,0,226.0
1137,2,1,3,18,4,75.0,7,0,0,0,0.0009503444998812071,1,0,636.0
1138,1,1,2,25,4,64.5,4,0,0,0,0.018294131622713237,0,0,352.0
1139,2,3,5,65,8,75.0,6,0,0,0,0.0009503444998812071,0,1,410.0
1140,3,1,3,66,5,75.0,9,0,0,0,0.057020669992872426,0,0,183.0
1141,3,1,8,5,6,64.5,9,0,0,0,0.01876930387265384,0,0,181.0
1142,3,1,3,34,4,0.0,12,0,0,0,0.04276550249465432,1,0,226.0
1143,3,1,4,107,3,47.0,12,0,0,0,0.08885721073889286,0,0,144.0
1144,3,1,4,32,9,47.0,11,0,0,0,0.01069137562366358,0,0,200.0
1145,2,1,1,12,2,35.0,6,0,0,0,0.05203136136849608,0,1,119.0
1146,3,1,2,35,4,64.5,11,0,0,0,0.08885721073889286,1,0,356.0
1147,3,1,3,64,3,40.0,11,0,0,0,0.02257068187217866,0,0,211.0
1148,3,1,3,23,5,40.0,12,0,1,0,0.05203136136849608,0,0,343.0
1149,2,2,2,30,6,99.5,7,0,1,0,0.0016631028747921119,0,0,585.0
1150,2,1,4,8,8,99.5,8,0,0,0,0.014492753623188406,0,1,227.0
1151,3,3,9,12,12,50.0,11,0,0,0,0.002851033499643621,1,0,258.0
1152,2,4,11,22,8,109.5,7,0,0,0,0.0009503444998812071,1,0,629.0
1153,3,1,5,50,6,0.0,12,0,0,0,0.015443098123069612,1,0,422.0
1154,4,1,1,8,2,60.0,13,0,0,0,0.02066999287241625,0,0,351.0
1155,3,1,1,12,6,60.0,10,0,0,0,0.007840342124019958,1,0,214.0
1156,4,1,1,18,6,45.0,13,0,0,0,0.026847232121644096,1,0,263.0
1157,4,1,4,41,4,30.0,15,0,0,0,0.04276550249465432,0,0,187.0
1158,4,1,1,51,3,50.0,15,0,0,0,0.0030886196246139226,0,0,144.0
1159,3,1,2,51,4,39.5,12,0,0,0,0.057020669992872426,1,0,263.0
1160,2,1,1,41,2,57.5,8,0,0,0,0.010453789498693276,1,0,259.0
1161,2,1,2,9,3,57.5,7,0,0,0,0.004276550249465432,0,0,240.0
1162,3,3,3,16,6,75.0,9,0,0,0,0.002613447374673319,0,0,298.0
1163,3,1,1,42,2,54.5,9,0,0,0,0.033499643620812536,0,0,145.0
1164,3,1,3,29,6,12.0,11,0,0,0,0.014492753623188406,0,1,139.0
1165,2,1,1,3,2,0.0,7,0,0,0,0.0002375861249703017,0,0,252.0
1166,3,1,2,51,4,39.5,11,0,0,0,0.057020669992872426,1,0,263.0
1167,3,2,3,41,10,39.5,11,0,0,1,0.0009503444998812071,0,0,685.0
1168,3,2,2,4,6,39.5,9,0,0,0,0.03183654074602043,0,0,265.0
1169,3,2,4,27,6,65.0,12,0,0,0,0.03183654074602043,0,0,163.0
1170,3,1,2,56,4,0.0,12,0,0,0,0.0014255167498218105,1,0,314.0
1171,2,2,3,27,4,149.5,8,0,0,0,0.02946067949631741,1,0,427.0
1172,3,1,1,90,3,34.5,12,0,0,0,0.0016631028747921119,0,0,108.0
1173,3,1,1,7,4,64.5,12,0,0,0,0.057020669992872426,0,0,356.0
1174,3,1,8,5,6,64.5,11,0,0,0,0.01876930387265384,0,0,181.0
1175,3,1,4,34,4,50.0,11,0,0,0,0.02257068187217866,1,0,258.0
1176,3,1,3,27,4,40.0,9,0,0,0,0.03183654074602043,0,0,131.0
1177,4,2,2,13,4,0.0,14,0,0,0,0.057020669992872426,0,0,279.0
1178,1,1,2,25,5,75.0,4,0,0,0,0.08885721073889286,0,0,296.0
1179,2,1,1,4,6,59.5,7,0,0,0,0.002138275124732716,0,0,203.0
1180,4,1,2,17,2,59.5,16,0,1,0,0.057020669992872426,0,0,206.0
1181,2,2,3,3,6,59.5,7,0,1,0,0.0009503444998812071,0,0,400.0
1182,4,1,2,82,4,0.0,13,0,0,0,0.057020669992872426,1,0,348.0
1183,3,4,4,56,6,0.0,12,0,0,0,0.0016631028747921119,1,0,685.0
1184,2,1,2,21,3,75.0,7,0,0,0,0.010453789498693276,1,0,150.0
1185,3,2,9,25,13,74.5,12,0,0,0,0.009028272748871463,1,0,559.0
1186,3,1,8,5,6,64.5,12,0,0,0,0.01876930387265384,0,0,181.0
1187,3,1,2,8,4,60.0,12,0,0,0,0.01235447849845569,0,0,111.0
1188,3,3,3,21,5,99.5,12,0,0,0,0.0019006889997624141,1,0,528.0
1189,3,1,3,135,4,0.0,12,0,0,0,0.018294131622713237,0,0,123.0
1190,3,1,4,34,4,50.0,9,0,0,0,0.02257068187217866,1,0,258.0
1191,4,1,2,36,4,65.0,16,1,0,0,0.08885721073889286,0,0,327.0
1192,2,1,2,35,4,65.0,7,0,0,0,0.08885721073889286,1,0,313.0
1193,3,1,1,42,2,54.5,10,0,0,0,0.033499643620812536,0,0,145.0
1194,2,1,2,144,4,54.5,7,0,1,0,0.04276550249465432,0,0,320.0
1195,2,2,4,11,9,75.0,7,0,0,0,0.00688999762413875,1,0,243.0
1196,3,1,2,17,4,59.5,12,0,0,0,0.00688999762413875,0,1,106.0
1197,3,1,2,14,4,50.0,11,0,0,1,0.014492753623188406,0,1,89.0
1198,2,1,2,51,3,40.0,8,0,0,0,0.06319790924210028,0,1,108.0
1199,2,2,6,21,10,40.0,7,0,0,0,0.02946067949631741,0,0,378.0
1200,3,2,2,50,6,70.0,10,0,0,0,0.011879306248515086,0,0,221.0
1201,2,1,3,23,6,99.5,6,0,0,0,0.04276550249465432,0,0,465.0
1202,2,1,0,79,6,0.0,7,0,0,0,0.05203136136849608,0,0,137.0
1203,2,1,1,12,4,40.0,7,0,0,0,0.08885721073889286,0,0,131.0
1204,3,1,4,5,6,50.0,11,0,0,0,0.01876930387265384,0,0,178.0
1205,2,3,10,52,12,0.0,7,0,0,0,0.002138275124732716,1,0,713.0
1206,3,1,3,30,6,14.5,10,0,0,0,0.01876930387265384,0,0,146.0
1207,3,1,3,5,5,50.0,12,0,0,0,0.0014255167498218105,0,1,167.0
1208,3,2,4,59,6,45.0,11,0,0,0,0.04276550249465432,0,0,229.0
1209,3,1,2,5,4,75.0,12,0,0,0,0.026847232121644096,0,1,184.0
1210,3,1,3,36,4,75.0,9,0,0,0,0.03183654074602043,0,1,149.0
1211,2,1,4,48,5,75.0,8,0,0,0,0.08885721073889286,1,0,320.0
1212,4,1,1,167,2,80.5,15,0,0,0,0.08885721073889286,0,0,183.0
1213,3,1,2,9,3,80.5,10,0,0,0,0.004276550249465432,0,0,240.0
1214,3,1,2,81,4,60.0,11,1,1,1,0.08885721073889286,0,0,545.0
1215,3,1,6,38,6,60.0,10,0,0,0,0.009978617248752672,0,0,103.0
1216,3,1,3,65,3,40.0,10,0,0,0,0.02257068187217866,0,0,211.0
1217,2,1,1,27,4,65.0,7,1,0,0,0.06319790924210028,0,0,344.0
1218,3,1,4,105,3,47.5,10,0,0,0,0.08885721073889286,0,0,161.0
1219,2,1,1,27,4,65.0,8,0,0,0,0.06319790924210028,1,0,344.0
1220,3,1,3,46,6,65.0,10,0,0,0,0.02257068187217866,0,1,200.0
1221,4,1,1,7,3,40.0,13,0,0,0,0.026847232121644096,1,0,252.0
1222,2,2,8,7,10,0.0,8,0,0,0,0.0030886196246139226,0,0,348.0
1223,1,1,4,104,3,47.5,4,0,0,0,0.08885721073889286,0,0,154.0
1224,2,1,4,17,5,70.0,7,0,1,0,0.08885721073889286,1,0,278.0
1225,3,2,3,3,4,74.0,12,0,0,0,0.012116892373485387,0,0,181.0
1226,3,1,2,9,4,39.5,10,0,0,1,0.057020669992872426,0,0,263.0
1227,2,2,4,25,8,99.5,8,0,1,0,0.0066524114991684475,0,0,470.0
1228,3,2,7,20,10,99.5,9,0,0,0,0.0019006889997624141,1,0,286.0
1229,3,1,1,30,3,40.0,11,0,0,0,0.02257068187217866,0,0,211.0
1230,2,2,12,6,12,90.0,8,0,0,0,0.0007127583749109052,1,0,492.0
1231,3,2,5,10,8,90.0,11,0,0,0,0.0030886196246139226,1,0,457.0
1232,3,1,1,69,2,45.0,9,0,0,1,0.010453789498693276,0,0,245.0
1233,2,1,2,51,3,40.0,8,0,0,0,0.06319790924210028,0,1,108.0
1234,3,1,2,26,4,65.0,10,0,0,0,0.08885721073889286,0,0,383.0
1235,2,1,2,8,4,65.0,7,0,1,0,0.06319790924210028,0,0,341.0
1236,2,3,8,6,15,74.4999999999999,8,0,0,0,0.005939653124257543,0,0,769.0
1237,4,1,1,44,4,30.0,15,0,0,0,0.029698265621287717,0,1,130.0
1238,4,2,3,27,4,0.0,16,0,0,0,0.012116892373485387,0,0,177.0
1239,3,1,2,97,4,64.5,12,0,0,0,0.01235447849845569,0,0,295.0
1240,2,3,10,52,12,0.0,7,0,0,0,0.002138275124732716,1,0,713.0
1241,1,1,1,3,3,79.5,4,0,0,0,0.026847232121644096,0,0,183.0
1242,3,1,1,24,4,65.0,10,0,0,0,0.06319790924210028,0,0,327.0
1243,3,1,2,26,4,65.0,10,0,0,0,0.08885721073889286,1,0,383.0
1244,2,2,4,11,6,115.0,7,0,0,0,0.011879306248515086,0,0,374.0
1245,2,2,2,55,6,74.5,8,0,0,0,0.015443098123069612,0,0,212.0
1246,3,1,2,51,4,39.5,12,0,0,1,0.057020669992872426,0,0,263.0
1247,4,1,1,136,2,16.0,13,0,0,1,0.057020669992872426,0,0,197.0
1248,1,1,1,13,4,49.0,4,0,0,0,0.05203136136849608,0,1,182.0
1249,4,1,2,23,4,75.0,14,0,0,0,0.057020669992872426,0,0,216.0
1250,3,1,4,15,5,49.5,10,0,0,0,0.00546448087431694,1,0,350.0
1251,3,1,5,35,6,75.0,9,0,0,0,0.0011879306248515089,0,0,376.0
1252,1,1,3,9,4,64.0,4,0,0,0,0.08885721073889286,0,0,303.0
1253,4,2,4,15,5,75.0,13,0,0,1,0.057020669992872426,0,0,296.0
1254,3,1,2,63,6,75.0,9,0,0,0,0.015443098123069612,0,1,136.0
1255,2,1,4,12,2,39.5,8,0,0,0,0.029698265621287717,0,0,150.0
1256,3,2,4,19,5,40.0,12,0,0,0,0.0016631028747921119,0,0,356.0
1257,2,2,2,55,6,74.5,8,0,0,0,0.015443098123069612,0,0,212.0
1258,3,1,4,79,6,74.5,11,0,1,0,0.01876930387265384,0,0,149.0
1259,3,1,2,87,4,29.5,11,0,0,0,0.08885721073889286,0,0,176.0
1260,2,1,1,108,6,30.0,7,0,1,0,0.0009503444998812071,0,0,106.0
1261,2,1,2,35,4,65.0,7,0,0,0,0.08885721073889286,0,0,313.0
1262,3,3,4,3,8,25.0,11,0,0,0,0.0016631028747921119,1,0,289.0
1263,3,2,2,137,4,44.5,12,1,1,0,0.08885721073889286,0,0,155.0
1264,2,1,6,5,6,49.5,6,0,0,0,0.04276550249465432,0,0,253.0
1265,3,1,1,19,3,49.5,11,0,0,0,0.033499643620812536,0,0,149.0
1266,4,1,2,25,5,45.0,13,0,0,0,0.06319790924210028,0,0,132.0
1267,2,2,5,18,6,99.5,6,0,0,0,0.0076027559990496565,1,0,414.0
1268,2,1,4,109,10,0.0,7,0,0,0,0.002613447374673319,0,0,235.0
1269,2,2,5,15,10,64.5,7,0,0,0,0.0007127583749109052,0,0,334.0
1270,3,2,4,45,5,24.5,10,0,0,0,0.05203136136849608,1,0,261.0
1271,3,3,7,26,6,59.5,11,0,0,0,0.03183654074602043,0,0,237.0
1272,2,1,1,110,2,42.5,7,0,1,0,0.004514136374435733,1,0,99.0
1273,3,1,1,12,2,49.5,9,0,0,0,0.02066999287241625,0,0,293.0
1274,4,1,3,17,4,24.5,13,0,0,0,0.029698265621287717,0,1,118.0
1275,2,2,4,15,5,75.0,7,0,0,0,0.057020669992872426,0,0,250.0
1276,3,1,4,21,7,75.0,12,0,0,0,0.01069137562366358,0,0,185.0
1277,3,1,2,32,4,59.5,9,0,0,0,0.08885721073889286,0,0,226.0
1278,2,1,5,24,5,49.5,8,0,0,0,0.02946067949631741,1,0,213.0
1279,3,1,2,5,5,25.0,10,0,0,0,0.0035637918745545258,0,1,129.0
1280,2,2,8,9,8,90.0,6,0,0,0,0.0076027559990496565,0,1,695.0
1281,2,1,1,24,4,65.0,7,0,0,0,0.06319790924210028,1,0,344.0
1282,3,1,4,15,5,49.5,9,0,0,0,0.00546448087431694,1,0,350.0
1283,2,1,2,108,3,49.5,8,0,0,0,0.00047517224994060353,0,1,103.0
1284,4,2,2,13,4,0.0,15,0,0,0,0.057020669992872426,0,0,279.0
1285,3,1,1,7,4,64.5,10,0,0,0,0.057020669992872426,1,0,356.0
1286,3,1,1,7,2,29.5,12,0,0,0,0.01805654549774293,1,0,135.0
1287,3,1,0,79,6,0.0,9,0,0,0,0.05203136136849608,0,0,137.0
1288,1,1,2,7,4,39.5,4,0,0,0,0.015205511998099313,0,0,207.0
1289,4,1,1,24,4,39.5,16,0,0,0,0.06319790924210028,0,0,286.0
1290,2,1,3,21,4,30.0,8,0,0,0,0.0014255167498218105,1,0,335.0
1291,2,1,1,12,2,49.5,8,0,0,0,0.02066999287241625,0,0,293.0
1292,3,1,4,38,2,50.0,11,0,0,0,0.018294131622713237,0,0,110.0
1293,3,2,7,30,10,50.0,10,0,0,0,0.0040389641244951285,1,0,457.0
