,ID,Check-In,Check-Out,Localização,titulo_2,Número Hóspedes,Número Quartos,Número Camas,Número Banheiros,Plus 1,Plus 2,Plus 3,Plus 4,Avaliação,Número Comentários,Preço/Noite,Preço com taxas,Superhost
3825,39610645,2021-04-16,2021-04-18,Santos,Estanconfor Santos com Jacuzzi,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.88,81,488.0,1.0959999999999999,Raridade
3826,45020057,2021-04-23,2021-04-25,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Ar-condicionado,Wi-Fi,Self check-In,Jacuzzi,4.92,24,327.0,784.0,Raridade
3827,45740885,2021-04-23,2021-04-25,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Estacionamento gratuito,Vista para o mar,Cozinha,5.0,12,293.0,685.0,Novo preço mais baixo
3828,32407595,2021-04-30,2021-05-02,Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6,1,1,1,Wi-Fi,Piscina,Cozinha,Estacionamento gratuito,4.67,12,222.0,342.0,Novo preço mais baixo
3829,35285594,2021-04-23,2021-04-25,Centro,"Flat Guarujá, 100m praia Pitangueiras e Shopping",4,1,2,1,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.73,77,175.0,399.0,Raridade
3830,38647759,2021-04-30,2021-05-02,Santos,Apto amplo com ótima localização. Vista p/ praia.,6,2,3,2,Wi-Fi,Ar-condicionado,Self check-In,Permitido animais,5.0,8,292.0,463.0,Novo preço mais baixo
3831,8087135,2021-04-30,2021-05-02,São Vicente,Ed San Domingo apto próximo a praia,5,1,1,1,Wi-Fi,Self check-In,Permitido animais,Vista para o mar,4.43,25,196.0,305.0,Novo preço mais baixo
3832,40704826,2021-04-16,2021-04-18,Santos,Apartamento Novo 50m praia Wi-Fi e Ar-condicionado,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.93,29,237.0,593.0,Novo preço mais baixo
3833,45258176,2021-04-23,2021-04-25,Boqueirão,Vista pro Mar Apto Lindo,5,1,6,1,Wi-Fi,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,4,181.0,491.0,Novo preço mais baixo
3834,22135736,2021-04-02,2021-04-04,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,106,206.0,582.0,Raridade
3835,42604902,2021-04-02,2021-04-04,Itararé,"Ap em flat, Frente Praia, Comodidades, Dormem 5",5,1,1,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.87,23,187.0,453.0,Novo preço mais baixo
3836,45479011,2021-04-02,2021-04-04,Ilha Porchat,Apartamento Premium na Ilha Porchat,4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,365.0,810.0,Raridade
3837,40884233,2021-04-02,2021-04-04,Vila Tupi,Apartamento aconchegante frente ao mar.,4,1,2,1,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,4.93,42,161.0,322.0,Raridade
3838,39026513,2021-04-02,2021-04-04,Jardim Las Palmas,"Edifício Tuniz perto, praias do Tombo e Astúrias",4,2,3,2,Wi-Fi,Ar-condicionado,Cozinha,Máquina de Lavar,5.0,27,194.0,388.0,Raridade
3839,47517305,2021-04-09,2021-04-11,Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.71,7,356.0,841.0,Raridade
3840,31653541,2021-04-02,2021-04-04,São Vicente,Loft vista espetacular para o mar. Brisamar,4,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,87,155.0,389.0,Raridade
3841,8273746,2021-04-02,2021-04-04,Santos,Apto Gonzaga Lado Shopping Miramar 106,4,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,88,183.0,365.0,Raridade
3842,47031517,2021-04-02,2021-04-04,Gonzaga,LOFT SANTOS GONZAGA,2,1,2,1 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,17,228.0,456.0,Raridade
3843,42086418,2021-04-02,2021-04-04,Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4,Estúdio,2,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,14,127.0,253.0,Novo preço mais baixo
3844,4344553,2021-04-02,2021-04-04,são vicente,Studio  Ilha Porchat- Perfeito para casal !,4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.76,41,247.0,674.0,Novo preço mais baixo
3845,39704194,2021-04-02,2021-04-04,São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.85,41,145.0,399.0,Raridade
3846,21846655,2021-04-09,2021-04-11,Ponta da Praia,"Apto aconchegante para suas férias, Praia/Santos",4,1,3,1,Wi-Fi,Elevador,Estacionamento gratuito,Vista para o mar,4.87,269,137.0,274.0,Raridade
3847,24115709,2021-04-09,2021-04-11,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.95,105,150.0,394.0,Raridade
3848,4344553,2021-04-09,2021-04-11,são vicente,Studio  Ilha Porchat- Perfeito para casal !,4,1,2,1,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.76,41,247.0,674.0,Novo preço mais baixo
3849,39704194,2021-04-09,2021-04-11,São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2,1,1,1,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.85,41,134.0,377.0,Raridade
3850,21846655,2021-04-16,2021-04-18,Ponta da Praia,"Apto aconchegante para suas férias, Praia/Santos",4,1,3,1,Wi-Fi,Elevador,Estacionamento gratuito,Vista para o mar,4.87,269,137.0,274.0,Raridade
3851,4344553,2021-04-16,2021-04-18,são vicente,Studio  Ilha Porchat- Perfeito para casal !,4,1,2,1,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.76,41,236.0,652.0,Novo preço mais baixo
3852,39704194,2021-04-16,2021-04-18,São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2,1,1,1,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.85,41,134.0,377.0,Raridade
3853,24115709,2021-04-23,2021-04-25,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.95,105,150.0,394.0,Raridade
3854,1524863,2021-04-23,2021-04-25,Santos,Santos WiFI TV 70 m2 AR - Piscina Lazer,4,1,2,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.78,137,164.0,418.0,Raridade
3855,4344553,2021-04-23,2021-04-25,são vicente,Studio  Ilha Porchat- Perfeito para casal !,4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.76,41,236.0,652.0,Novo preço mais baixo
3856,42517975,2021-04-02,2021-04-04,São Vicente,Ótima localização frente ao mar Praia Itararé,2,1,2,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.36,11,108.0,285.0,Novo preço mais baixo
3857,40532701,2021-04-02,2021-04-04,Gonzaga,"Apartamento pé na areia, no melhor ponto de Santos",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.91,23,228.0,605.0,Raridade
3858,24115709,2021-04-09,2021-04-11,Santos,wi-fi/ar condicionado/ TV 4k/ utensílios praia,3,1,4,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.95,105,150.0,394.0,Raridade
3859,41493308,2021-04-09,2021-04-11,Ponta da Praia,Apartamento na Ponta da Praia em Santos com Wifi,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.63,8,111.0,342.0,Raridade
3860,39912444,2021-04-30,2021-05-02,Canto do Forte,Apto charmoso no Canto do Forte,5,1,1,1,Ar-condicionado,Permitido animais,Vista para o mar,Estacionamento gratuito,5.0,18,148.0,228.0,Novo preço mais baixo
3861,46745761,2021-04-09,2021-04-11,Barra Funda,GUARUJÁ PITANGUEIRAS 50 M DA PRAIA - Pé na Areia!,5,1,3,1,Ar-condicionado,Elevador,Permitido animais,Cozinha,5.0,7,143.0,383.0,Raridade
3862,39726118,2021-04-02,2021-04-04,Praia Grande,Apartamento próximo à praia,5,1,3,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.87,15,103.0,306.0,Novo preço mais baixo
3863,45020057,2021-04-09,2021-04-11,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.92,24,327.0,784.0,Raridade
3864,45740885,2021-04-02,2021-04-04,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,5.0,12,293.0,685.0,Novo preço mais baixo
3865,38672853,2021-04-02,2021-04-04,Nova Mirim,Apto 74 pronto para oferecer o melhor pra você!,3,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.94,64,234.0,548.0,Raridade
3866,46033720,2021-04-02,2021-04-04,José Menino,"Studio 607, frente ao mar, completo  todo decorado",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,9,260.0,654.0,Raridade
3867,32407595,2021-04-30,2021-05-02,Parque Enseada,Apartamento 1 dormitório com piscina e lazer,6,1,1,1,Wi-Fi,Piscina,Permitido animais,Estacionamento gratuito,4.67,12,222.0,342.0,Novo preço mais baixo
3868,22135736,2021-04-02,2021-04-04,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.89,106,206.0,582.0,Raridade
3869,39831271,2021-04-02,2021-04-04,Gonzaga,Apto Reformado Gonzaga! 50m da praia e 200MB Wifi,5,2,4,2 e meio,Wi-Fi,Secadora,Elevador,Estacionamento gratuito,5.0,15,296.0,742.0,Novo preço mais baixo
3870,38798592,2021-04-02,2021-04-04,Guilhermina,"Conforto frente ao mar, localização privilegiada",6,2,4,2,Wi-Fi,Elevador,Estacionamento gratuito,Vista para o mar,4.92,27,179.0,468.0,Raridade
3871,35285594,2021-04-16,2021-04-18,Centro,"Flat Guarujá, 100m praia Pitangueiras e Shopping",4,1,2,1,Ar-condicionado,Piscina,Cozinha,Estacionamento gratuito,4.73,77,175.0,399.0,Raridade
3872,40675774,2021-04-16,2021-04-18,Gonzaga,"Em frente a praia, com wi-fi, TV a cabo e equipado",5,1,3,1,Wi-Fi,Ar-condicionado,Cozinha,Elevador,5.0,6,183.0,525.0,Novo preço mais baixo
3873,43043506,2021-04-16,2021-04-18,Gonzaga,Estanconfor Vista Mar - 2 quartos,5,2,3,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,33,314.0,627.0,Raridade
3874,20845474,2021-04-30,2021-05-02,Itararé,Praia? Mar? Apenas atravesse a rua!,5,1,4,1,Cozinha,Permitido animais,Elevador,Self check-In,4.78,25,165.0,285.0,Novo preço mais baixo
3875,19033825,2021-04-02,2021-04-04,José Menino,Seu canto pertinho da praia,5,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.96,25,132.0,354.0,Raridade
3876,31191835,2021-04-30,2021-05-02,Gonzaga,1 quadra da praia Gonzaga c/ manobrista 24hs wi-fi,4,2,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,4,298.0,398.0,Novo preço mais baixo
3877,40060303,2021-04-23,2021-04-25,Aparecida,Santos Apto frente ao Mar Próx. Shop Praiamar SESC,8,3,5,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.95,22,252.0,703.0,Novo preço mais baixo
3878,46846165,2021-04-30,2021-05-02,Gonzaga,Delicioso apto na quadra da Praia em Santos,8,2,4,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.5,4,222.0,342.0,Novo preço mais baixo
3879,46273060,2021-04-09,2021-04-11,Boqueirão,Melhor prédio de Santos! Vista para o mar!,4,1,1,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.91,11,368.0,865.0,Raridade
3880,22135736,2021-04-16,2021-04-18,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,106,195.0,559.0,Raridade
3881,39126709,2021-04-02,2021-04-04,Itararé,Quarto 1 em  apto frente a praia,2,1,2,1 compartilhado,Wi-Fi,Cozinha,Elevador,Máquina de Lavar,4.74,31,114.0,228.0,Novo preço mais baixo
3882,2803115,2021-04-02,2021-04-04,Guarujá,Perola do Atlântico (Pitangueiras),4,1,4,1,Cozinha,Permitido animais,Elevador,Self check-In,4.59,164,210.0,479.0,Novo preço mais baixo
3883,19033825,2021-04-09,2021-04-11,José Menino,Seu canto pertinho da praia,5,1,2,1,Ar-condicionado,Wi-Fi,Self check-In,Elevador,4.96,25,132.0,354.0,Raridade
3884,46846165,2021-04-30,2021-05-02,Gonzaga,Delicioso apto na quadra da Praia em Santos,8,2,4,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.5,4,222.0,342.0,Novo preço mais baixo
3885,47118964,2021-04-16,2021-04-18,Embaré,"Santos, living, praia do embare",2,1,1,1,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,5.0,7,110.0,320.0,Novo preço mais baixo
3886,47031517,2021-04-16,2021-04-18,Gonzaga,LOFT SANTOS GONZAGA,2,1,2,1 e meio,Ar-condicionado,Wi-Fi,Elevador,Academia,5.0,17,206.0,411.0,Raridade
3887,32122547,2021-04-16,2021-04-18,Aparecida,Kitnet frente a praia VISTA LINDA PARA O MAR,4,Estúdio,3,1,Ar-condicionado,Wi-Fi,Elevador,Estacionamento gratuito,4.72,135,123.0,246.0,Raridade
3888,42086418,2021-04-16,2021-04-18,Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4,Estúdio,2,1 e meio,Ar-condicionado,Wi-Fi,Self check-In,Elevador,5.0,14,127.0,253.0,Novo preço mais baixo
3889,4344553,2021-04-09,2021-04-11,são vicente,Studio  Ilha Porchat- Perfeito para casal !,4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.76,41,247.0,674.0,Novo preço mais baixo
3890,39704194,2021-04-09,2021-04-11,São Vicente,"Ilha Porchat, Vista Panorâmica, estacionamento",2,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.85,41,134.0,377.0,Raridade
3891,30123921,2021-04-09,2021-04-11,Itararé,Loft da Bel - frente ao mar,4,Estúdio,3,1,Wi-Fi,Ar-condicionado,Cozinha,Elevador,4.89,128,174.0,388.0,Raridade
3892,41493308,2021-04-09,2021-04-11,Ponta da Praia,Apartamento na Ponta da Praia em Santos com Wifi,4,1,2,1,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.63,8,111.0,342.0,Raridade
3893,46045251,2021-04-09,2021-04-11,Gonzaga,Estanconfor Vista parcial Mar - 2 quartos,4,2,2,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.38,13,279.0,558.0,Raridade
3894,43043506,2021-04-23,2021-04-25,Gonzaga,Estanconfor Vista Mar - 2 quartos,5,2,3,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.88,33,284.0,568.0,Raridade
3895,45020057,2021-04-16,2021-04-18,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.92,24,327.0,784.0,Raridade
3896,46052240,2021-04-02,2021-04-04,Boqueirão,"Apto 50m  praia,sacada e ar condicionado.",4,1,2,1,Ar-condicionado,Wi-Fi,Self check-In,Permitido animais,5.0,5,201.0,551.0,Raridade
3897,39610645,2021-04-23,2021-04-25,Santos,Estanconfor Santos com Jacuzzi,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.88,81,488.0,1.0959999999999999,Raridade
3898,45020057,2021-04-23,2021-04-25,José Menino,Book Santos - Unlimited 911 - Estúdio Elegância,4,1,1,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.92,24,327.0,784.0,Raridade
3899,45623902,2021-04-09,2021-04-11,Centro,"Flat lindo vista mar, praia Pitangueiras/Shopping",4,1,2,1,Secadora,Piscina,Estacionamento gratuito,Permitido animais,4.33,21,164.0,377.0,Raridade
3900,38647759,2021-04-30,2021-05-02,Santos,Apto amplo com ótima localização. Vista p/ praia.,6,2,3,2,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,8,292.0,463.0,Novo preço mais baixo
3901,8087135,2021-04-30,2021-05-02,São Vicente,Ed San Domingo apto próximo a praia,5,1,1,1,Wi-Fi,Cozinha,Permitido animais,Elevador,4.43,25,196.0,305.0,Novo preço mais baixo
3902,30789497,2021-04-02,2021-04-04,Gonzaga,Flat Estancofor Santos 1 Quadra da Praia,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.96,82,348.0,696.0,Raridade
3903,19033825,2021-04-02,2021-04-04,José Menino,Seu canto pertinho da praia,5,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,25,132.0,354.0,Raridade
3904,30789497,2021-04-09,2021-04-11,Gonzaga,Flat Estancofor Santos 1 Quadra da Praia,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.96,82,343.0,685.0,Raridade
3905,47517305,2021-04-09,2021-04-11,Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4,1,1,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.71,7,356.0,841.0,Raridade
3906,46052240,2021-04-23,2021-04-25,Boqueirão,"Apto 50m  praia,sacada e ar condicionado.",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,5,222.0,593.0,Raridade
3907,22902214,2021-04-23,2021-04-25,Ponta da Praia,1 Dorm. Top com vista na Ponta da Praia em Santos,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.7,97,295.0,719.0,Raridade
3908,42604902,2021-04-02,2021-04-04,Itararé,"Ap em flat, Frente Praia, Comodidades, Dormem 5",5,1,1,1,Ar-condicionado,Wi-Fi,Self check-In,Estacionamento gratuito,4.87,23,187.0,453.0,Novo preço mais baixo
3909,40816268,2021-04-02,2021-04-04,Vila Matias,"Ap amplo c/ desconto , internet 120 megas.",7,3,3,2,Wi-Fi,Self check-In,Estacionamento gratuito,Permitido animais,4.95,39,183.0,365.0,Raridade
3910,19033825,2021-04-09,2021-04-11,José Menino,Seu canto pertinho da praia,5,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.96,25,132.0,354.0,Raridade
3911,40532701,2021-04-02,2021-04-04,Gonzaga,"Apartamento pé na areia, no melhor ponto de Santos",4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.91,23,228.0,605.0,Raridade
3912,46045251,2021-04-23,2021-04-25,Gonzaga,Estanconfor Vista parcial Mar - 2 quartos,4,2,2,2,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.38,13,256.0,511.0,Raridade
3913,42517975,2021-04-23,2021-04-25,São Vicente,Ótima localização frente ao mar Praia Itararé,2,1,2,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.36,11,119.0,308.0,Novo preço mais baixo
3914,42517975,2021-04-16,2021-04-18,São Vicente,Ótima localização frente ao mar Praia Itararé,2,1,2,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Permitido animais,4.36,11,119.0,308.0,Novo preço mais baixo
3915,44860968,2021-04-16,2021-04-18,Centro,"Praia do Gonzaguinha, quintal de casa - SV",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Permitido animais,5.0,11,108.0,285.0,Novo preço mais baixo
3916,40675774,2021-04-02,2021-04-04,Gonzaga,"Em frente a praia, com wi-fi, TV a cabo e equipado",5,1,3,1,Ar-condicionado,Wi-Fi,Self check-In,Secadora,5.0,6,183.0,525.0,Novo preço mais baixo
3917,29958587,2021-04-02,2021-04-04,Santos,"Stúdio 804 Beira Mar, Luxo e Conforto",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.88,78,260.0,654.0,Novo preço mais baixo
3918,45740885,2021-04-16,2021-04-18,Ilha Porchat,"Ilha Porchat, com vista deslumbrante para o mar.",2,1,1,1,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,5.0,12,293.0,685.0,Novo preço mais baixo
3919,46052240,2021-04-16,2021-04-18,Boqueirão,"Apto 50m  praia,sacada e ar condicionado.",4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,5,222.0,593.0,Novo preço mais baixo
3920,47220795,2021-04-16,2021-04-18,Jardim Tres Marias,Lindo Apto Guarujá - Praia da Enseada LINDISSIMO,5,1,5,1,Ar-condicionado,Cozinha,Estacionamento gratuito,Máquina de Lavar,5.0,12,176.0,502.0,Novo preço mais baixo
3921,30789497,2021-04-16,2021-04-18,Gonzaga,Flat Estancofor Santos 1 Quadra da Praia,4,1,2,1,Wi-Fi,Ar-condicionado,Piscina,Cozinha,4.96,82,343.0,685.0,Raridade
3922,46052240,2021-04-23,2021-04-25,Boqueirão,"Apto 50m  praia,sacada e ar condicionado.",4,1,2,1,Ar-condicionado,Wi-Fi,Self check-In,Permitido animais,5.0,5,222.0,593.0,Novo preço mais baixo
3923,40060303,2021-04-23,2021-04-25,Aparecida,Santos Apto frente ao Mar Próx. Shop Praiamar SESC,8,3,5,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.95,22,252.0,703.0,Novo preço mais baixo
3924,22135736,2021-04-23,2021-04-25,Itararé,Apto para momentos inesquecíveis em São Vicente,6,2,3,2,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.89,106,195.0,559.0,Raridade
3925,46846165,2021-04-30,2021-05-02,Gonzaga,Delicioso apto na quadra da Praia em Santos,8,2,4,2,Wi-Fi,Ar-condicionado,Permitido animais,Máquina de Lavar,4.5,4,222.0,342.0,Novo preço mais baixo
3926,16824874,2021-04-09,2021-04-11,Santos,Frente para o mar no coração do gonzaga ;com Wi-Fi,8,2,5,1,Wi-Fi,Self check-In,Elevador,Estacionamento gratuito,4.79,71,173.0,456.0,Novo preço mais baixo
3927,47517305,2021-04-09,2021-04-11,Gonzaga,Book Santos - Estanconfor 2010 - Sacada ampla com a melhor vista Mar,4,1,1,1,Ar-condicionado,Wi-Fi,Self check-In,Vista para as águas,4.71,7,356.0,841.0,Raridade
3928,40704826,2021-04-23,2021-04-25,Santos,Apartamento Novo 50m praia Wi-Fi e Ar-condicionado,4,1,2,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.93,29,237.0,593.0,Novo preço mais baixo
3929,35682443,2021-04-23,2021-04-25,Centro,Apartamento com piscina no centro de São Vicente!,2,Estúdio,3,1 e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.4,28,86.0,251.0,Novo preço mais baixo
3930,8273746,2021-04-02,2021-04-04,Santos,Apto Gonzaga Lado Shopping Miramar 106,4,1,3,1,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,4.91,88,183.0,365.0,Raridade
3931,47031517,2021-04-02,2021-04-04,Gonzaga,LOFT SANTOS GONZAGA,2,1,2,1 e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,17,228.0,456.0,Raridade
3932,42086418,2021-04-02,2021-04-04,Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4,Estúdio,2,1 e meio,Estacionamento gratuito,Wi-Fi,Ar-condicionado,Cozinha,5.0,14,127.0,253.0,Novo preço mais baixo
3933,36625620,2021-04-09,2021-04-11,Santos,Requinte & Conforto Frente à Praia do Gonzaga.,4,1,2,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,4.97,30,203.0,525.0,Novo preço mais baixo
3934,47118964,2021-04-09,2021-04-11,Embaré,"Santos, living, praia do embare",2,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,7,110.0,320.0,Novo preço mais baixo
3935,47031517,2021-04-09,2021-04-11,Gonzaga,LOFT SANTOS GONZAGA,2,1,2,1 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,17,206.0,411.0,Raridade
3936,45479011,2021-04-09,2021-04-11,Ilha Porchat,Apartamento Premium na Ilha Porchat,4,1,2,1,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,16,211.0,502.0,Raridade
3937,42018906,2021-04-09,2021-04-11,Ponta da Praia,Apartamento Aconchegante na Quadra da Praia,5,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Vista para o mar,4.92,74,126.0,251.0,Raridade
3938,42086418,2021-04-09,2021-04-11,Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4,Estúdio,2,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,14,127.0,253.0,Novo preço mais baixo
3939,21846655,2021-04-09,2021-04-11,Ponta da Praia,"Apto aconchegante para suas férias, Praia/Santos",4,1,3,1,Wi-Fi,Cozinha,Estacionamento gratuito,Elevador,4.87,269,137.0,274.0,Raridade
3940,47118964,2021-04-16,2021-04-18,Embaré,"Santos, living, praia do embare",2,1,1,1,Wi-Fi,Ar-condicionado,Cozinha,Permitido animais,5.0,7,110.0,320.0,Novo preço mais baixo
3941,47031517,2021-04-16,2021-04-18,Gonzaga,LOFT SANTOS GONZAGA,2,1,2,1 e meio,Wi-Fi,Ar-condicionado,Piscina,Cozinha,5.0,17,206.0,411.0,Raridade
3942,42086418,2021-04-16,2021-04-18,Ilha Porchat,WI-FI / GARAGEM  / NETFLIX /ILHA PORCHAT  💙 💙,4,Estúdio,2,1 e meio,Wi-Fi,Ar-condicionado,Cozinha,Estacionamento gratuito,5.0,14,127.0,253.0,Novo preço mais baixo
